Unique_ID,holeid,from,to,As,Au,Pb,Fe,Mo,Cu,S,Zn,Class,Pb_category,x_pos,predicted_pbcutoff,score,predicted_class,predicted_weights,depth_mid,Pb_avg3,Mo_avg3,Au_avg3,As_avg3,Fe_avg3,Cu_avg3,S_avg3,Zn_avg3,predicted_xgboost
A08406,SOLVE008,681,691.0,18.13037279967789,0.0025,210.2,66360.0,8.6,5.6,1946.0,40.8,A,100–250,3,A,99.21650793650792,A,A,686.0,226.0666666666667,11.800000000000002,0.0025,18.086945135703676,60686.666666666664,6.733333333333333,1441.3333333333333,36.53333333333333,A
A08397,SOLVE008,691,701.0,18.13037279967789,0.0025,429.4,60140.0,22.4,8.0,1780.0,39.6,A,250–500,3,A,204.0609523809524,A,A,696.0,276.0,17.333333333333332,0.0025,18.086945135703676,63746.666666666664,6.6000000000000005,2017.3333333333333,52.866666666666674,A
A08390,SOLVE008,701,711.0,18.13037279967789,0.0025,188.4,64740.0,21.0,6.2,2326.0,78.2,A,100–250,3,A,92.72444444444444,A,A,706.0,367.0,25.600000000000005,0.004333333333333334,18.086945135703676,61473.333333333336,7.533333333333334,2157.3333333333335,53.666666666666664,A
A07836,SOLVE008,711,721.0,18.13037279967789,0.008,483.2,59540.0,33.4,8.4,2366.0,43.2,A,250–500,3,A,231.9702857142857,A,A,716.0,301.1333333333334,20.066666666666666,0.0065,18.086945135703676,56520.0,7.533333333333334,4962.666666666667,50.73333333333334,A
A07712,SOLVE008,721,731.0,18.13037279967789,0.009,231.8,45280.0,5.8,8.0,10196.0,30.8,A,100–250,3,A,108.36101587301586,A,A,726.0,314.6666666666667,16.000000000000004,0.010333333333333333,18.086945135703676,49593.333333333336,8.266666666666667,10837.333333333334,35.93333333333333,A
A07237,SOLVE008,731,741.0,18.13037279967789,0.014,229.0,43960.0,8.8,8.4,19950.0,33.8,A,100–250,3,A,107.93053968253969,A,A,736.0,246.26666666666665,7.600000000000002,0.012000000000000002,18.086945135703676,53033.333333333336,8.666666666666666,20902.0,29.466666666666665,A
A07319,SOLVE008,741,751.0,18.13037279967789,0.013,278.0,69860.0,8.2,9.6,32560.0,23.8,A,250–500,3,A,130.3144126984127,A,A,746.0,238.9333333333333,8.000000000000002,0.013333333333333334,18.086945135703676,58720.0,7.866666666666666,21860.0,28.599999999999998,A
A07317,SOLVE008,751,761.0,18.13037279967789,0.013,209.8,62340.0,7.0,5.6,13070.0,28.2,A,100–250,3,A,98.57790476190476,A,A,756.0,232.26666666666665,6.9333333333333345,0.011666666666666667,18.086945135703676,66786.66666666667,20.4,21063.333333333332,27.266666666666666,A
A07706,SOLVE008,761,771.0,18.13037279967789,0.009,209.0,68160.0,5.6,46.0,17560.0,29.8,A,100–250,3,A,97.80863492063492,A,A,766.0,420.26666666666665,6.600000000000002,0.03333333333333333,18.086945135703676,68380.0,25.666666666666668,19950.0,39.333333333333336,A
A04548,SOLVE008,771,781.0,18.13037279967789,0.078,842.0,74640.0,7.2,25.4,29220.0,60.0,A,500–1000,3,A,389.66425396825395,A,A,776.0,607.0,7.466666666666669,0.041,18.086945135703676,73913.33333333333,26.733333333333334,21673.333333333332,39.86666666666667,A
A05876,SOLVE008,781,791.0,18.13037279967789,0.036,770.0,78940.0,9.6,8.8,18240.0,29.8,A,500–1000,3,A,357.19644444444447,A,A,786.0,879.3333333333334,10.4,0.055333333333333325,18.086945135703676,67220.0,74.06666666666666,18603.333333333332,39.199999999999996,A
A05251,SOLVE008,791,801.0,18.13037279967789,0.052,1026.0,48080.0,14.4,188.0,8350.0,27.8,A,1000–2000,3,A,476.4132063492063,A,A,796.0,1450.0,17.26666666666667,0.07333333333333332,18.086945135703676,64446.666666666664,68.13333333333333,14710.0,30.933333333333337,A
A03613,SOLVE008,801,811.0,18.13037279967789,0.132,2554.0,66320.0,27.8,7.6,17540.0,35.2,A,2000–4000,3,A,1183.6271746031746,A,A,806.0,1416.6666666666667,17.133333333333336,0.074,18.086945135703676,60906.666666666664,67.46666666666667,11820.0,30.533333333333335,A
A05780,SOLVE008,811,821.0,18.13037279967789,0.038,670.0,68320.0,9.2,6.8,9570.0,28.6,A,500–1000,3,A,311.0509206349206,A,A,816.0,1557.6666666666667,21.133333333333336,0.08366666666666667,18.086945135703676,64146.666666666664,6.933333333333334,9806.666666666666,31.066666666666666,A
A04466,SOLVE008,821,831.0,18.13037279967789,0.081,1449.0,57800.0,26.4,6.4,2310.0,29.4,A,1000–2000,3,A,674.5634285714286,A,A,826.0,1091.0,23.26666666666667,0.06499999999999999,18.086945135703676,58860.0,7.666666666666667,4608.0,35.266666666666666,A
A04575,SOLVE008,831,841.0,18.13037279967789,0.076,1154.0,50460.0,34.2,9.8,1944.0,47.8,A,1000–2000,3,A,540.9970793650793,A,A,836.0,1301.5,30.300000000000004,0.07849999999999997,18.086945135703676,54130.0,8.1,2127.0,38.599999999999994,A
A05006,SOLVE010,521,531.0,18.13037279967789,0.06,1894.0,47180.0,31.6,11.6,3940.0,33.2,A,1000–2000,4,A,880.8850793650793,A,A,526.0,1537.0,41.2,0.062,18.086945135703676,51950.0,10.2,10240.0,29.5,A
A04879,SOLVE010,531,541.0,18.13037279967789,0.064,1180.0,56720.0,50.8,8.8,16540.0,25.8,A,1000–2000,4,A,557.7051428571428,A,A,536.0,1316.6666666666667,33.733333333333334,0.05533333333333334,18.086945135703676,63946.666666666664,8.0,8313.0,27.26666666666667,A
A05608,SOLVE010,541,551.0,18.13037279967789,0.042,876.0,87940.0,18.8,3.6,4459.0,22.8,A,500–1000,4,A,408.6201904761904,A,A,546.0,1056.0,37.6,0.05333333333333334,18.086945135703676,77186.66666666667,5.6000000000000005,7518.666666666667,24.400000000000002,A
A05176,SOLVE010,551,561.0,18.13037279967789,0.054,1112.0,86900.0,43.2,4.4,1557.0,24.6,A,1000–2000,4,A,524.2295873015872,A,A,556.0,994.0,31.000000000000004,0.048,18.086945135703676,87420.0,4.0,3008.0,23.700000000000003,A
A04852,SOLVE011,791,801.0,18.13037279967789,0.065,1223.0,52220.0,14.4,4.4,24480.0,18.2,A,1000–2000,5,A,567.0990476190475,A,A,796.0,1389.5,19.6,0.08449999999999999,18.086945135703676,54840.0,4.2,32480.0,19.1,A
A04020,SOLVE011,801,811.0,18.13037279967789,0.104,1556.0,57460.0,24.8,4.0,40480.0,20.0,A,1000–2000,5,A,723.3660952380951,A,A,806.0,1236.0666666666666,18.2,0.075,18.086945135703676,56026.666666666664,4.3999999999999995,37273.333333333336,18.0,A
A05123,SOLVE011,811,821.0,18.13037279967789,0.056,929.2,58400.0,15.4,4.8,46860.0,15.8,A,500–1000,5,A,432.14120634920636,A,A,816.0,1072.0,18.933333333333334,0.06833333333333333,18.086945135703676,53880.0,4.666666666666667,38980.0,17.933333333333334,A
A05510,SOLVE011,821,831.0,18.13037279967789,0.045,730.8,45780.0,16.6,5.2,29600.0,18.0,A,500–1000,5,A,341.15428571428566,A,A,826.0,669.6666666666666,13.799999999999999,0.045000000000000005,18.086945135703676,56813.333333333336,5.733333333333333,36740.0,18.266666666666666,A
A05983,SOLVE011,831,841.0,18.13037279967789,0.034,349.0,66260.0,9.4,7.2,33760.0,21.0,A,250–500,5,A,163.34514285714283,A,A,836.0,459.59999999999997,9.4,0.039,18.086945135703676,61286.666666666664,5.866666666666667,29130.0,20.533333333333335,A
A05793,SOLVE011,841,851.0,18.13037279967789,0.038,299.0,71820.0,2.2,5.2,24030.0,22.6,A,250–500,5,A,138.27314285714283,A,A,846.0,313.3333333333333,4.333333333333333,0.03233333333333333,18.086945135703676,67206.66666666667,13.066666666666668,26556.666666666668,25.400000000000002,A
A06490,SOLVE011,851,861.0,18.13037279967789,0.025,292.0,63540.0,1.4,26.8,21880.0,32.6,A,250–500,5,A,134.8190476190476,A,A,856.0,295.5,1.7999999999999998,0.0315,18.086945135703676,67680.0,16.0,22955.0,27.6,A
A04362,SOLVE015,861,871.0,18.13037279967789,0.086,1352.4,45520.0,3.0,3.0,1476.0,24.0,A,1000–2000,6,A,623.4123174603175,A,A,866.0,1477.6,3.0,0.088,18.086945135703676,44190.0,3.0,1769.8,24.4,A
A04273,SOLVE015,871,881.0,18.13037279967789,0.09,1602.8,42860.0,3.0,3.0,2063.6,24.8,A,1000–2000,6,A,738.6768253968254,A,A,876.0,1435.9333333333334,3.3333333333333335,0.12333333333333334,18.086945135703676,45146.666666666664,7.0,3798.7333333333336,49.199999999999996,A
A02928,SOLVE015,881,891.0,18.13037279967789,0.194,1352.6,47060.0,4.0,15.0,7856.6,98.8,A,1000–2000,6,A,623.8175238095238,A,A,886.0,1517.8,3.6,0.134,18.086945135703676,45520.0,7.0,4743.400000000001,53.333333333333336,A
A03783,SOLVE015,891,901.0,18.13037279967789,0.118,1598.0,46640.0,3.8,3.0,4310.0,36.4,A,1000–2000,6,A,736.7029841269841,A,A,896.0,1659.673684333333,5.266666666666667,0.14119298233333333,18.086945135703676,44047.36841999999,7.0,5170.585965,52.610526316666665,A
A03884,SOLVE015,901,910.5,18.13037279967789,0.111578947,2028.421053,38442.10526,8.0,3.0,3345.157895,22.63157895,A,2000–4000,6,A,936.0316793674921,A,A,905.75,1813.2105265,5.9,0.11478947349999999,18.086945135703676,42541.05262999999,3.0,3827.5789475,29.515789475000005,A
A03549,SOLVE016,671,681.0,18.13037279967789,0.136,1282.0,56700.0,18.2,50.6,6258.0,131.0,A,1000–2000,7,A,595.3615238095238,A,A,676.0,1275.1,10.6,0.116,18.086945135703676,58450.0,26.8,4622.0,108.1,A
A04164,SOLVE016,681,691.0,18.13037279967789,0.096,1268.2,60200.0,3.0,3.0,2986.0,85.2,A,1000–2000,7,A,584.6561269841269,A,A,686.0,1113.2666666666667,10.266666666666666,0.09333333333333334,18.086945135703676,58606.666666666664,18.866666666666667,3711.4,93.60000000000001,A
A05387,SOLVE016,691,701.0,18.13037279967789,0.048,789.6,58920.0,9.6,3.0,1890.2,64.6,A,500–1000,7,A,366.22171428571426,A,A,696.0,1042.8666666666666,21.733333333333334,0.07133333333333335,18.086945135703676,57693.333333333336,3.0,1825.5333333333335,60.333333333333336,A
A04722,SOLVE016,701,711.0,18.13037279967789,0.07,1070.8,53960.0,52.6,3.0,600.4,31.2,A,1000–2000,7,A,507.9542857142857,A,A,706.0,1310.0666666666666,27.333333333333332,0.06333333333333334,18.086945135703676,56780.0,3.0,1455.3333333333333,45.4,A
A04678,SOLVE016,711,721.0,18.13037279967789,0.072,2069.8,57460.0,19.8,3.0,1875.4,40.4,A,2000–4000,7,A,958.4405079365079,A,A,716.0,1680.2,27.133333333333336,0.07466666666666667,18.086945135703676,52446.666666666664,3.0,1787.9333333333334,34.13333333333333,A
A04441,SOLVE016,721,731.0,18.13037279967789,0.082,1900.0,45920.0,9.0,3.0,2888.0,30.8,A,1000–2000,7,A,877.1954285714285,A,A,726.0,1733.0666666666666,15.666666666666664,0.07133333333333335,18.086945135703676,55806.666666666664,3.0,2154.3333333333335,36.46666666666666,A
A05014,SOLVE016,731,741.0,18.13037279967789,0.06,1229.4,64040.0,18.2,3.0,1699.6,38.2,A,1000–2000,7,A,571.1295238095238,A,A,736.0,1502.533333333333,20.399999999999995,0.07933333333333333,18.086945135703676,59793.333333333336,3.466666666666667,5578.533333333333,46.26666666666667,A
A04168,SOLVE016,741,751.0,18.13037279967789,0.096,1378.2,69420.0,34.0,4.4,12148.0,69.8,A,1000–2000,7,A,644.1481904761905,A,A,746.0,1321.7333333333333,19.399999999999995,0.07266666666666666,18.086945135703676,63213.333333333336,3.466666666666667,5014.266666666667,45.46666666666667,A
A04945,SOLVE016,751,761.0,18.13037279967789,0.062,1357.6,56180.0,6.0,3.0,1195.2,28.4,A,1000–2000,7,A,626.6570158730158,A,A,756.0,1427.3999999999999,16.599999999999994,0.078,18.086945135703676,60993.333333333336,3.466666666666667,5135.2,41.93333333333333,A
A04595,SOLVE016,761,771.0,18.13037279967789,0.076,1546.4,57380.0,9.8,3.0,2062.4,27.6,A,1000–2000,7,A,714.6542222222223,A,A,766.0,1445.8666666666666,8.666666666666663,0.066,18.086945135703676,58380.0,3.0,2815.6666666666665,36.86666666666667,A
A05023,SOLVE016,771,781.0,18.13037279967789,0.06,1433.6,61580.0,10.2,3.0,5189.4,54.6,A,1000–2000,7,A,662.8406349206349,A,A,776.0,2125.066666666666,17.866666666666664,0.09733333333333334,18.086945135703676,58920.0,3.0,3439.7333333333336,38.13333333333333,A
A03315,SOLVE016,781,791.0,18.13037279967789,0.156,3395.2,57800.0,33.6,3.0,3067.4,32.2,A,2000–4000,7,A,1572.50946031746,A,A,786.0,2935.6666666666665,17.46666666666666,0.12266666666666666,18.086945135703676,58426.666666666664,3.1333333333333333,4537.599999999999,45.4,A
A03359,SOLVE016,791,801.0,18.13037279967789,0.152,3978.2,55900.0,8.6,3.4,5356.0,49.4,A,2000–4000,7,A,1833.7306666666664,A,A,796.0,3686.7,21.099999999999994,0.154,18.086945135703676,56850.0,3.2,4211.700000000001,40.8,A
A06999,SOLVE017,1141,1151.0,18.13037279967789,0.017,57.4,42120.0,2.8,7.6,3510.0,27.0,A,<100,8,B,27.22653968253968,B,B,1146.0,80.8,3.5,0.0115,18.086945135703676,42970.0,8.2,4115.0,29.2,A
A08124,SOLVE017,1151,1161.0,18.13037279967789,0.006,104.2,43820.0,4.2,8.8,4720.0,31.4,A,100–250,8,B,49.166603174603175,B,B,1156.0,126.59999999999998,3.3333333333333335,0.011000000000000001,18.086945135703676,41686.666666666664,8.4,5578.0,29.8,A
A07591,SOLVE017,1161,1171.0,18.13037279967789,0.01,218.2,39120.0,3.0,8.8,8504.0,31.0,A,100–250,8,A,101.30095238095237,A,A,1166.0,177.73333333333335,4.066666666666666,0.008333333333333333,18.086945135703676,43653.333333333336,9.333333333333334,4834.666666666667,35.13333333333333,A
A07720,SOLVE017,1171,1181.0,18.13037279967789,0.009,210.8,48020.0,5.0,10.4,1280.0,43.0,A,100–250,8,A,98.46577777777777,A,A,1176.0,196.5333333333333,3.8666666666666667,0.008333333333333333,18.086945135703676,42166.666666666664,8.133333333333335,3420.0,37.13333333333333,A
A08133,SOLVE017,1181,1191.0,18.13037279967789,0.006,160.6,39360.0,3.6,5.2,476.0,37.4,A,100–250,8,A,74.95707936507937,A,A,1186.0,184.4,4.066666666666666,0.008333333333333333,18.086945135703676,42366.666666666664,8.666666666666666,740.0,39.733333333333334,A
A07595,SOLVE017,1191,1201.0,18.13037279967789,0.01,181.8,39720.0,3.6,10.4,464.0,38.8,A,100–250,8,A,84.71682539682541,A,A,1196.0,161.73333333333332,3.4,0.006166666666666667,18.086945135703676,39406.666666666664,9.866666666666667,450.0,39.46666666666666,A
A08427,SOLVE017,1201,1211.0,18.13037279967789,0.0025,142.8,39140.0,3.0,14.0,410.0,42.2,A,100–250,8,B,66.5911111111111,A,A,1206.0,145.66666666666666,3.1333333333333333,0.005,18.086945135703676,39853.333333333336,13.066666666666668,430.6666666666667,44.13333333333333,A
A08432,SOLVE017,1211,1221.0,18.13037279967789,0.0025,112.4,40700.0,2.8,14.8,418.0,51.4,A,100–250,8,B,52.540317460317446,B,B,1216.0,133.4,3.1333333333333333,0.0036666666666666666,18.086945135703676,40553.333333333336,13.200000000000001,386.6666666666667,49.06666666666666,A
A08138,SOLVE017,1221,1231.0,18.13037279967789,0.006,145.0,41820.0,3.6,10.8,332.0,53.6,A,100–250,8,B,67.77612698412699,A,A,1226.0,137.79999999999998,3.3333333333333335,0.006499999999999999,18.086945135703676,41260.0,14.133333333333335,352.0,55.86666666666667,A
A07515,SOLVE017,1231,1241.0,18.13037279967789,0.011,156.0,48938.54116116503,3.6,16.8,306.0,62.6,A,100–250,8,B,72.84088888888888,A,A,1236.0,150.5,3.6,0.008499999999999999,18.086945135703676,41820.0,13.800000000000002,319.0,58.099999999999994,A
A07154,SOLVE021,811,821.0,18.13037279967789,0.015,86.2,91520.0,12.6,6.0,74980.0,16.8,A,<100,9,B,43.2831746031746,B,B,816.0,304.1,8.1,0.012,18.086945135703676,91390.0,6.4,67700.0,23.0,A
A07702,SOLVE021,821,831.0,18.13037279967789,0.009,522.0,91260.0,3.6,6.8,60420.0,29.2,A,500–1000,9,A,241.31657142857142,A,A,826.0,262.8666666666667,6.133333333333333,0.015333333333333332,18.086945135703676,87360.0,6.3999999999999995,62033.333333333336,26.2,A
A06646,SOLVE021,831,841.0,18.13037279967789,0.022,180.4,79300.0,2.2,6.4,50700.0,32.6,A,100–250,9,A,83.67542857142857,A,A,836.0,322.1333333333333,2.8000000000000003,0.019666666666666666,18.086945135703676,81053.33333333333,6.533333333333334,53060.0,32.800000000000004,A
A06303,SOLVE021,841,851.0,18.13037279967789,0.028,264.0,72600.0,2.6,6.4,48060.0,36.6,A,250–500,9,A,122.27377777777777,A,A,846.0,198.4,3.266666666666667,0.021333333333333333,18.086945135703676,75453.33333333333,6.0,47900.0,34.46666666666667,A
A07230,SOLVE021,851,861.0,18.13037279967789,0.014,150.8,74460.0,5.0,5.2,44940.0,34.2,A,100–250,9,B,70.848,A,A,856.0,194.79999999999998,3.1999999999999997,0.018,18.086945135703676,71180.0,5.6000000000000005,42513.333333333336,33.86666666666667,A
A07399,SOLVE021,861,871.0,18.13037279967789,0.012,169.6,66480.0,2.0,5.2,34540.0,30.8,A,100–250,9,A,78.64431746031745,A,A,866.0,149.53333333333333,3.266666666666667,0.016333333333333335,18.086945135703676,71766.66666666667,6.133333333333333,36773.333333333336,34.13333333333333,A
A06606,SOLVE021,871,881.0,18.13037279967789,0.023,128.2,74360.0,2.8,8.0,30840.0,37.4,A,100–250,9,B,59.81853968253968,A,A,876.0,182.73333333333335,2.9333333333333336,0.021666666666666667,18.086945135703676,74313.33333333333,7.333333333333333,36433.333333333336,33.86666666666667,A
A06212,SOLVE021,881,891.0,18.13037279967789,0.03,250.4,82100.0,4.0,8.8,43920.0,33.4,A,250–500,9,A,116.41396825396825,A,A,886.0,278.40000000000003,3.266666666666667,0.03833333333333333,18.086945135703676,75526.66666666667,8.4,37006.666666666664,35.733333333333334,A
A04949,SOLVE021,891,901.0,18.13037279967789,0.062,456.6,70120.0,3.0,8.4,36260.0,36.4,A,250–500,9,A,211.05384126984123,A,A,896.0,294.4666666666667,3.733333333333333,0.03933333333333334,18.086945135703676,68680.0,8.133333333333335,40566.666666666664,32.13333333333333,A
A06419,SOLVE021,901,911.0,18.13037279967789,0.026,176.4,53820.0,4.2,7.2,41520.0,26.6,A,100–250,9,A,82.40660317460318,A,A,906.0,249.5333333333333,4.066666666666666,0.04533333333333334,18.086945135703676,60166.666666666664,7.2,40533.333333333336,33.266666666666666,A
A05409,SOLVE021,911,921.0,18.13037279967789,0.048,115.6,56560.0,5.0,6.0,43820.0,36.8,A,100–250,9,B,54.65346031746031,A,A,916.0,135.26666666666668,4.533333333333334,0.03733333333333333,18.086945135703676,62600.0,7.066666666666666,49760.0,33.53333333333333,A
A05818,SOLVE021,921,931.0,18.13037279967789,0.038,113.8,77420.0,4.4,8.0,63940.0,37.2,A,100–250,9,B,53.650920634920624,A,A,926.0,99.2,4.933333333333334,0.03866666666666666,18.086945135703676,69326.66666666667,6.666666666666667,55740.0,35.6,A
A06224,SOLVE021,931,941.0,18.13037279967789,0.03,68.2,74000.0,5.4,6.0,59460.0,32.8,A,<100,9,B,32.94412698412698,B,B,936.0,168.46666666666667,4.466666666666668,0.03266666666666667,18.086945135703676,71400.0,5.6000000000000005,53040.0,32.86666666666667,A
A06227,SOLVE021,941,951.0,18.13037279967789,0.03,323.4,62780.0,3.6,2.8,35720.0,28.6,A,250–500,9,A,149.90285714285713,A,A,946.0,202.33333333333334,4.133333333333333,0.03166666666666667,18.086945135703676,63526.666666666664,5.2,44053.333333333336,31.8,A
A05951,SOLVE021,951,961.0,18.13037279967789,0.035,215.4,53800.0,3.4,6.8,36980.0,34.0,A,100–250,9,A,100.1326984126984,A,A,956.0,229.5333333333333,3.4,0.028999999999999998,18.086945135703676,59933.333333333336,4.266666666666667,34663.333333333336,28.53333333333333,A
A06671,SOLVE021,961,971.0,18.13037279967789,0.022,149.8,63220.0,3.2,3.2,31290.0,23.0,A,100–250,9,B,69.87542857142857,A,A,966.0,188.86666666666667,3.3333333333333335,0.02766666666666667,18.086945135703676,63573.333333333336,4.3999999999999995,34630.0,28.53333333333333,A
A06431,SOLVE021,971,981.0,18.13037279967789,0.026,201.4,73700.0,3.4,3.2,35620.0,28.6,A,100–250,9,A,93.68596825396826,A,A,976.0,154.93333333333337,3.4,0.020666666666666667,18.086945135703676,68060.0,2.9333333333333336,27166.666666666668,28.26666666666667,A
A07252,SOLVE021,981,991.0,18.13037279967789,0.014,113.6,67260.0,3.6,2.4,14590.0,33.2,A,100–250,9,B,53.32419047619047,A,A,986.0,134.33333333333334,3.1999999999999997,0.07466666666666667,18.086945135703676,61733.333333333336,2.5333333333333337,19723.333333333332,35.800000000000004,A
A03020,SOLVE021,991,1001.0,18.13037279967789,0.184,88.0,44240.0,2.6,2.0,8960.0,45.6,A,<100,9,B,41.29752380952381,B,B,996.0,109.13333333333333,3.266666666666667,0.076,18.086945135703676,54326.666666666664,2.8000000000000003,9293.333333333334,37.6,A
A06230,SOLVE021,1001,1011.0,18.13037279967789,0.03,125.8,51480.0,3.6,4.0,4330.0,34.0,A,100–250,9,B,58.944126984126996,A,A,1006.0,127.26666666666665,2.466666666666667,0.078,18.086945135703676,49713.333333333336,3.733333333333334,6286.666666666667,38.333333333333336,A
A06808,SOLVE021,1011,1021.0,18.13037279967789,0.02,168.0,53420.0,1.2,5.2,5570.0,35.4,A,100–250,9,A,77.68126984126984,A,A,1016.0,136.86666666666665,1.9333333333333336,0.030666666666666665,18.086945135703676,49020.0,4.4,4750.0,31.933333333333334,A
A05640,SOLVE021,1021,1031.0,18.13037279967789,0.042,116.8,42160.0,1.0,4.0,4350.0,26.4,A,100–250,9,B,54.061460317460316,A,A,1026.0,141.9333333333333,1.5999999999999999,0.030666666666666665,18.086945135703676,44500.0,4.666666666666667,9306.666666666666,32.06666666666666,A
A06232,SOLVE021,1031,1041.0,18.13037279967789,0.03,141.0,37920.0,2.6,4.8,18000.0,34.4,A,100–250,9,B,65.6552380952381,A,A,1036.0,135.66666666666666,1.7333333333333332,0.033999999999999996,18.086945135703676,42500.0,4.133333333333334,9936.666666666666,30.933333333333334,A
A06234,SOLVE021,1041,1051.0,18.13037279967789,0.03,149.2,47420.0,1.6,3.6,7460.0,32.0,A,100–250,9,B,69.14412698412697,A,A,1046.0,140.66666666666666,2.6666666666666665,0.04066666666666666,18.086945135703676,41280.0,3.4666666666666672,11343.333333333334,34.86666666666667,A
