Unique_ID,holeid,from,to,As,Au,Pb,Fe,Mo,Cu,S,Zn,Class,Pb_category,x_pos,predicted_pbcutoff,score,predicted_class,predicted_weights,depth_mid,predicted_xgboost
A06227,SOLVE021,941,951.0,18.13037279967789,0.03,323.4,62780.0,3.6,2.8,35720.0,28.6,A,250–500,9,A,149.90285714285713,A,A,946.0,A
A05951,SOLVE021,951,961.0,18.13037279967789,0.035,215.4,53800.0,3.4,6.8,36980.0,34.0,A,100–250,9,A,100.1326984126984,A,A,956.0,A
A06671,SOLVE021,961,971.0,18.13037279967789,0.022,149.8,63220.0,3.2,3.2,31290.0,23.0,A,100–250,9,B,69.87542857142857,A,A,966.0,A
A06431,SOLVE021,971,981.0,18.13037279967789,0.026,201.4,73700.0,3.4,3.2,35620.0,28.6,A,100–250,9,A,93.68596825396826,A,A,976.0,A
A07252,SOLVE021,981,991.0,18.13037279967789,0.014,113.6,67260.0,3.6,2.4,14590.0,33.2,A,100–250,9,B,53.32419047619047,A,A,986.0,A
A03020,SOLVE021,991,1001.0,18.13037279967789,0.184,88.0,44240.0,2.6,2.0,8960.0,45.6,A,<100,9,B,41.29752380952381,B,B,996.0,A
A06230,SOLVE021,1001,1011.0,18.13037279967789,0.03,125.8,51480.0,3.6,4.0,4330.0,34.0,A,100–250,9,B,58.944126984126996,A,A,1006.0,A
A06808,SOLVE021,1011,1021.0,18.13037279967789,0.02,168.0,53420.0,1.2,5.2,5570.0,35.4,A,100–250,9,A,77.68126984126984,A,A,1016.0,A
A05640,SOLVE021,1021,1031.0,18.13037279967789,0.042,116.8,42160.0,1.0,4.0,4350.0,26.4,A,100–250,9,B,54.061460317460316,A,A,1026.0,A
A06232,SOLVE021,1031,1041.0,18.13037279967789,0.03,141.0,37920.0,2.6,4.8,18000.0,34.4,A,100–250,9,B,65.6552380952381,A,A,1036.0,A
A06234,SOLVE021,1041,1051.0,18.13037279967789,0.03,149.2,47420.0,1.6,3.6,7460.0,32.0,A,100–250,9,B,69.14412698412697,A,A,1046.0,A
A04964,SOLVE021,1051,1061.0,18.13037279967789,0.062,131.8,38500.0,3.8,2.0,8570.0,38.2,A,100–250,9,B,61.771301587301586,A,A,1056.0,A
A06948,SOLVE021,1061,1071.0,18.13037279967789,0.018,105.6,25040.0,2.4,6.8,6480.0,97.6,A,100–250,9,B,49.299809523809515,B,B,1066.0,A
A06745,SOLVE021,1071,1081.0,18.13037279967789,0.021,70.8,21580.0,1.6,12.8,3140.0,81.8,A,<100,9,B,33.05295238095238,B,B,1076.0,A
A07611,SOLVE021,1081,1091.0,18.13037279967789,0.01,185.0,31920.0,1.4,22.6,7940.0,171.6,A,100–250,9,A,85.56126984126985,A,A,1086.0,A
A07521,SOLVE021,1091,1101.0,18.13037279967789,0.011,127.8,31660.0,1.8,9.6,5760.0,87.4,A,100–250,9,B,59.34565079365078,A,A,1096.0,A
A06953,SOLVE021,1101,1111.0,18.13037279967789,0.018,56.0,29000.0,1.4,9.2,1650.0,34.0,A,<100,9,B,26.182349206349205,B,B,1106.0,A
A06330,SOLVE021,1111,1121.0,18.13037279967789,0.028,41.6,35040.0,2.4,5.2,2460.0,44.4,A,<100,9,B,19.842031746031747,B,B,1116.0,A
A05916,SOLVE021,1121,1131.0,18.13037279967789,0.036,69.6,38560.0,2.6,4.4,260.0,28.4,A,<100,9,B,32.79009523809523,B,B,1126.0,A
A06817,SOLVE021,1131,1141.0,18.13037279967789,0.02,41.4,33680.0,2.0,6.8,1046.0,50.8,A,<100,9,B,19.63365079365079,B,B,1136.0,A
A06105,SOLVE025,251,261.0,18.13037279967789,0.032,1132.0,45520.0,12.0,3.6,788.0,33.6,A,1000–2000,10,A,524.5160634920635,A,A,256.0,B
A05706,SOLVE025,261,271.0,18.13037279967789,0.04,770.0,63280.0,16.2,5.2,818.0,31.0,A,500–1000,10,A,359.0831746031746,A,A,266.0,B
A05618,SOLVE025,271,281.0,18.13037279967789,0.042,824.0,66400.0,29.8,4.0,608.0,31.2,A,500–1000,10,A,387.82653968253965,A,A,276.0,A
A05128,SOLVE025,281,291.0,18.13037279967789,0.056,1548.0,48320.0,75.8,6.8,2076.0,39.8,A,1000–2000,10,A,734.2427936507936,A,A,286.0,A
A05011,SOLVE025,291,301.0,18.13037279967789,0.06,2040.0,29080.0,62.4,7.2,4330.0,34.2,A,2000–4000,10,A,956.8914285714284,A,A,296.0,A
A05071,SOLVE025,301,311.0,18.13037279967789,0.058,1850.0,42380.0,42.6,8.0,3360.0,49.0,A,1000–2000,10,A,863.7734603174603,A,A,306.0,A
A04495,SOLVE025,311,321.0,18.13037279967789,0.08,1780.0,68480.0,43.4,5.6,2830.0,36.2,A,1000–2000,10,A,831.7853968253967,A,A,316.0,A
A04588,SOLVE025,321,331.0,18.13037279967789,0.076,1320.0,66300.0,47.4,8.8,1730.0,34.2,A,1000–2000,10,A,621.1812063492063,A,A,326.0,A
A04767,SOLVE025,331,341.0,18.13037279967789,0.068,1460.0,68180.0,59.0,3.6,1520.0,33.0,A,1000–2000,10,A,688.9379047619047,A,A,336.0,A
A05781,SOLVE025,341,351.0,18.13037279967789,0.038,1165.0,62720.0,46.2,4.4,1113.0,37.6,A,1000–2000,10,A,549.479492063492,A,A,346.0,A
A04436,SOLVE025,351,361.0,18.13037279967789,0.082,1540.0,51640.0,31.6,5.2,2280.0,53.0,A,1000–2000,10,A,717.9382857142857,A,A,356.0,A
A04233,SOLVE025,361,371.0,18.13037279967789,0.092,1340.0,53340.0,30.8,3.6,1350.0,58.2,A,1000–2000,10,A,625.6487619047618,A,A,366.0,A
A04016,SOLVE025,371,381.0,18.13037279967789,0.104,1700.0,54120.0,44.2,4.0,1740.0,58.6,A,1000–2000,10,A,795.1946666666665,A,A,376.0,A
A02642,SOLVE025,381,391.0,18.13037279967789,0.228,2290.0,59940.0,66.0,4.0,2180.0,59.4,A,2000–4000,10,A,1073.0420317460316,A,A,386.0,A
A04434,SOLVE025,391,401.0,18.13037279967789,0.082,1510.0,68980.0,46.0,5.2,1240.0,58.0,A,1000–2000,10,A,708.2430476190475,A,A,396.0,A
A04814,SOLVE025,911,921.0,18.13037279967789,0.066,1150.0,60880.0,27.6,2.0,2330.0,33.2,A,1000–2000,10,A,537.2675555555555,A,A,916.0,A
A03527,SOLVE025,921,931.0,18.13037279967789,0.138,2130.0,58420.0,33.2,4.0,3030.0,40.6,A,2000–4000,10,A,989.9969523809522,A,A,926.0,A
A03753,SOLVE025,931,941.0,18.13037279967789,0.12,2330.0,62780.0,33.2,5.2,9210.0,53.8,A,2000–4000,10,A,1082.0558730158727,A,A,936.0,A
A04235,SOLVE025,941,951.0,18.13037279967789,0.092,1650.0,53160.0,15.2,2.0,6010.0,34.6,A,1000–2000,10,A,763.8900317460317,A,A,946.0,A
A05184,SOLVE025,951,961.0,18.13037279967789,0.054,878.0,61600.0,11.4,2.0,6498.0,27.4,A,500–1000,10,A,407.4295873015873,A,A,956.0,A
A05566,SOLVE026,191,201.0,18.13037279967789,0.044,62.4,26140.0,1.0,5.2,2510.0,50.0,B,<100,11,B,29.02069841269841,B,B,196.0,B
A04740,SOLVE026,201,211.0,18.13037279967789,0.07,157.1,28580.0,1.0,5.4,5930.0,72.0,B,100–250,11,B,72.61936507936508,A,A,206.0,B
A05098,SOLVE026,211,221.0,18.13037279967789,0.058,10.5,17690.0,1.6,5.4,9760.0,48.0,B,<100,11,B,5.305206349206348,B,B,216.0,B
A06753,SOLVE026,221,231.0,18.13037279967789,0.021,23.6,8480.0,1.4,6.0,1888.0,38.6,B,<100,11,B,11.268825396825397,B,B,226.0,B
A05954,SOLVE026,231,241.0,18.13037279967789,0.035,11.8,33120.0,3.4,8.8,30800.0,42.8,B,<100,11,B,6.412063492063492,B,B,236.0,B
A05926,SOLVE026,241,251.0,18.13037279967789,0.036,12.8,15940.0,10.4,9.6,8840.0,43.8,A,<100,11,B,8.87263492063492,B,B,246.0,A
A05491,SOLVE026,251,261.0,18.13037279967789,0.046,18.0,18450.0,2.4,7.6,10540.0,57.4,A,<100,11,B,8.983111111111112,B,B,256.0,A
A08517,SOLVE026,261,271.0,18.13037279967789,0.0025,109.2,19140.0,3.2,18.4,12820.0,47.4,A,100–250,11,B,51.1815873015873,B,B,266.0,A
A06064,SOLVE026,271,281.0,18.13037279967789,0.033,157.2,25360.0,1.4,20.4,9980.0,90.8,A,100–250,11,B,72.7702857142857,A,A,276.0,B
A02933,SOLVE026,281,291.0,18.13037279967789,0.193,25.8,22240.0,1.6,6.6,6100.0,64.8,A,<100,11,B,12.382349206349206,B,B,286.0,A
A06376,SOLVE026,291,301.0,18.13037279967789,0.027,1259.8,19040.0,10.6,6.2,4286.0,68.6,A,1000–2000,11,A,582.9433650793651,A,A,296.0,A
A07444,SOLVE026,301,311.0,18.13037279967789,0.012,1070.2,27000.0,23.8,8.4,2480.0,105.4,A,1000–2000,11,A,499.4347936507936,A,A,306.0,A
A07185,SOLVE026,311,321.0,18.13037279967789,0.015,1006.0,35480.0,13.4,9.4,810.0,67.8,A,1000–2000,11,A,466.91174603174596,A,A,316.0,A
A07864,SOLVE026,321,331.0,18.13037279967789,0.008,726.0,16240.0,32.0,7.2,588.0,36.6,A,500–1000,11,A,343.3353650793651,A,A,326.0,A
A06167,SOLVE026,331,341.0,18.13037279967789,0.031,749.0,21140.0,36.0,7.6,722.0,41.2,A,500–1000,11,A,355.071365079365,A,A,336.0,A
A04905,SOLVE026,341,351.0,18.13037279967789,0.064,1348.0,18980.0,47.6,397.4,2080.0,800.8,A,1000–2000,11,A,634.1241904761904,A,A,346.0,A
A06373,SOLVE026,351,361.0,18.13037279967789,0.027,808.0,31420.0,20.4,16.6,706.0,51.8,A,500–1000,11,A,377.7719365079365,A,A,356.0,A
A06273,SOLVE026,361,371.0,18.13037279967789,0.029,460.6,46120.0,12.8,2.6,155.0,67.6,A,250–500,11,A,215.68673015873011,A,A,366.0,B
A05275,SOLVE026,371,381.0,18.13037279967789,0.052,1839.0,55080.0,21.8,4.4,1904.0,53.8,A,1000–2000,11,A,852.7655873015872,A,A,376.0,A
A05672,SOLVE026,381,391.0,18.13037279967789,0.041,859.0,60820.0,19.6,5.4,594.0,52.8,A,500–1000,11,A,401.02311111111106,A,A,386.0,A
A06130,SOLVE026,391,401.0,18.13037279967789,0.032,126.2,45860.0,4.2,6.2,627.0,70.2,A,100–250,11,B,59.30019047619047,A,A,396.0,A
A05906,SOLVE026,401,411.0,18.13037279967789,0.036,320.6,51440.0,17.0,6.8,7551.0,100.6,A,250–500,11,A,152.4440634920635,A,A,406.0,A
A06432,SOLVE026,411,421.0,18.13037279967789,0.026,260.2,42300.0,24.4,135.0,11230.0,263.0,A,250–500,11,A,126.7526349206349,A,A,416.0,A
A06324,SOLVE026,421,431.0,18.13037279967789,0.028,217.6,49080.0,6.2,185.4,6050.0,466.8,A,100–250,11,A,101.94361904761905,A,A,426.0,A
A06551,SOLVE026,431,441.0,18.13037279967789,0.024,1143.6,57540.0,13.6,100.4,5014.0,156.6,A,1000–2000,11,A,530.3108571428571,A,A,436.0,A
A07249,SOLVE026,441,451.0,18.13037279967789,0.014,209.0,50160.0,3.4,3.6,1099.0,57.8,A,100–250,11,A,97.18133333333333,A,A,446.0,A
A06060,SOLVE026,451,461.0,18.13037279967789,0.033,10.1,36960.0,4.4,25.2,11680.0,65.8,A,<100,11,B,5.914730158730158,B,B,456.0,B
A06015,SOLVE026,461,471.0,18.13037279967789,0.034,38.9,31440.0,11.8,2.6,5820.0,55.4,A,<100,11,B,21.286412698412697,B,B,466.0,A
A05820,SOLVE026,471,481.0,18.13037279967789,0.038,456.0,37340.0,17.8,4.2,5460.0,77.0,A,250–500,11,A,215.00012698412695,A,A,476.0,A
A04030,SOLVE026,481,491.0,18.13037279967789,0.104,922.0,49620.0,8.8,296.6,10610.0,334.2,A,500–1000,11,A,426.9533968253968,A,A,486.0,A
A07425,SOLVE026,491,501.0,18.13037279967789,0.012,115.4,45960.0,10.0,4.4,5410.0,91.8,A,100–250,11,B,55.98082539682539,A,A,496.0,A
A07725,SOLVE026,501,511.0,18.13037279967789,0.009,190.6,48220.0,6.8,2.2,2280.0,76.0,A,100–250,11,A,89.68165079365077,A,A,506.0,A
A07846,SOLVE026,511,521.0,18.13037279967789,0.008,354.8,50760.0,18.0,4.0,1800.0,70.8,A,250–500,11,A,168.46552380952377,A,A,516.0,A
A06495,SOLVE026,521,531.0,18.13037279967789,0.025,467.0,48460.0,25.2,2.6,3270.0,61.8,A,250–500,11,A,222.17460317460313,A,A,526.0,A
A08415,SOLVE026,531,541.0,18.13037279967789,0.0025,664.0,46660.0,21.2,1.0,2310.0,46.0,A,500–1000,11,A,311.7085714285714,A,A,536.0,A
A07333,SOLVE026,541,551.0,18.13037279967789,0.013,686.0,51980.0,27.8,2.8,3504.0,48.0,A,500–1000,11,A,323.7239365079365,A,A,546.0,A
A07845,SOLVE026,551,561.0,18.13037279967789,0.008,175.8,50680.0,5.2,2.2,5490.0,35.4,A,100–250,11,A,82.41155555555555,A,A,556.0,A
A07415,SOLVE026,561,571.0,18.13037279967789,0.012,384.0,44860.0,7.2,2.8,846.0,26.6,A,250–500,11,A,178.82209523809522,A,A,566.0,A
A06057,SOLVE026,571,581.0,18.13037279967789,0.033,1219.0,47720.0,23.8,114.8,12390.0,207.2,A,1000–2000,11,A,567.935365079365,A,A,576.0,A
A06800,SOLVE026,581,591.0,18.13037279967789,0.02,816.0,38700.0,27.4,2.8,10430.0,45.0,A,500–1000,11,A,383.45269841269834,A,A,586.0,A
A07000,SOLVE026,591,601.0,18.13037279967789,0.017,1172.0,47400.0,53.8,3.2,3970.0,55.6,A,1000–2000,11,A,554.8678095238096,A,A,596.0,A
A06798,SOLVE026,601,611.0,18.13037279967789,0.02,241.0,48060.0,18.0,6.8,12900.0,60.0,A,100–250,11,A,116.08444444444444,A,A,606.0,A
A04597,SOLVE026,611,621.0,18.13037279967789,0.076,498.0,53120.0,25.6,23.2,9334.0,38.6,A,250–500,11,A,236.5716825396825,A,A,616.0,A
A07716,SOLVE026,621,631.0,18.13037279967789,0.009,430.0,51980.0,29.2,4.0,6238.0,49.4,A,250–500,11,A,206.28165079365078,A,A,626.0,A
A06791,SOLVE026,631,641.0,18.13037279967789,0.02,1080.0,57240.0,64.8,3.4,3080.0,49.6,A,1000–2000,11,A,515.6622222222221,A,A,636.0,A
A06494,SOLVE026,641,651.0,18.13037279967789,0.025,1292.0,72340.0,57.6,2.2,1127.0,29.2,A,1000–2000,11,A,611.1936507936507,A,A,646.0,A
A06360,SOLVE026,651,661.0,18.13037279967789,0.027,878.0,58480.0,31.0,4.0,1076.0,23.0,A,500–1000,11,A,413.02273015873016,A,A,656.0,A
A06053,SOLVE026,661,671.0,18.13037279967789,0.033,1062.0,58740.0,90.0,2.8,2100.0,28.4,A,1000–2000,11,A,514.5798095238094,A,A,666.0,A
A07708,SOLVE026,671,681.0,18.13037279967789,0.009,366.0,41740.0,33.0,2.2,1866.0,24.0,A,250–500,11,A,177.9070476190476,A,A,676.0,A
A07069,SOLVE026,681,691.0,18.13037279967789,0.016,936.0,46020.0,23.4,2.0,1902.0,24.8,A,500–1000,11,A,437.54692063492064,A,A,686.0,A
A05703,SOLVE026,691,701.0,18.13037279967789,0.04,1372.0,39860.0,36.6,10.0,4630.0,47.0,A,1000–2000,11,A,642.0228571428571,A,A,696.0,A
A03582,SOLVE026,701,711.0,18.13037279967789,0.134,2500.0,48938.54116116503,17.19121062129759,13.651622955398544,9707.850977903374,59.582380503400906,A,2000–4000,11,A,1611.1587555555557,A,A,706.0,A
A04098,SOLVE026,711,721.0,18.13037279967789,0.1,1876.0,39260.0,178.0,3.2,2750.0,36.2,A,1000–2000,11,A,914.438095238095,A,A,716.0,A
A05183,SOLVE026,721,731.0,18.13037279967789,0.054,608.0,40800.0,110.2,4.6,852.0,35.6,A,500–1000,11,A,311.37244444444445,A,A,726.0,A
A03720,SOLVE026,731,741.0,5.0,0.122,1881.2,35440.0,133.0,6.0,2770.0,43.4,A,1000–2000,11,A,668.7147294117648,A,A,736.0,A
A06710,SOLVE027,131,141.0,18.13037279967789,0.022,22.1,19720.0,1.6,8.0,6233.0,61.6,B,<100,12,B,10.63574603174603,B,B,136.0,B
A05860,SOLVE027,141,151.0,18.13037279967789,0.037,222.0,33400.0,1.2,5.6,2000.0,56.4,B,100–250,12,A,102.54273015873015,A,A,146.0,B
A06042,SOLVE027,151,161.0,18.13037279967789,0.034,489.2,30660.0,1.2,6.8,1418.0,47.0,B,250–500,12,A,225.53879365079365,A,A,156.0,B
A06835,SOLVE027,161,171.0,18.13037279967789,0.02,178.2,26400.0,2.4,14.4,1280.0,48.8,B,100–250,12,A,82.71936507936506,A,A,166.0,B
A07465,SOLVE027,171,181.0,18.13037279967789,0.012,7.4,19260.0,2.6,9.2,335.0,32.8,B,<100,12,B,4.1522539682539685,B,B,176.0,B
A06462,SOLVE027,181,191.0,18.13037279967789,0.026,186.8,46900.0,1.6,7.2,3416.0,46.4,B,100–250,12,A,86.4510476190476,A,A,186.0,B
A07285,SOLVE027,191,201.0,18.13037279967789,0.014,36.8,50260.0,1.6,10.0,8920.0,42.6,B,<100,12,B,17.400380952380953,B,B,196.0,B
A06460,SOLVE027,201,211.0,18.13037279967789,0.026,87.4,69580.0,3.4,17.6,39080.0,64.2,B,<100,12,B,41.209777777777774,B,B,206.0,B
A07462,SOLVE027,211,221.0,18.13037279967789,0.012,44.2,35560.0,2.2,32.4,10760.0,76.2,B,<100,12,B,20.977650793650795,B,B,216.0,B
A07116,SOLVE027,221,231.0,18.13037279967789,0.016,59.2,26820.0,1.8,6.8,306.0,49.6,B,<100,12,B,27.769142857142857,B,B,226.0,B
A07358,SOLVE027,231,241.0,18.13037279967789,0.013,35.2,23880.0,1.6,6.2,310.0,34.6,B,<100,12,B,16.663619047619047,B,B,236.0,B
A05155,SOLVE027,241,251.0,18.13037279967789,0.056,113.8,46000.0,2.2,14.4,3566.0,30.2,B,100–250,12,B,53.02692063492063,A,A,246.0,B
A06503,SOLVE027,251,261.0,18.13037279967789,0.025,123.4,37000.0,3.4,6.8,6278.0,33.0,B,100–250,12,B,57.780952380952385,A,A,256.0,B
A05838,SOLVE027,261,271.0,18.13037279967789,0.038,105.6,58080.0,1.4,12.4,22680.0,30.2,B,100–250,12,B,49.0191746031746,B,B,266.0,B
A06579,SOLVE027,271,281.0,18.13037279967789,0.024,127.2,59580.0,1.4,13.6,10130.0,39.2,B,100–250,12,B,58.95847619047618,A,A,276.0,B
A05217,SOLVE027,281,291.0,18.13037279967789,0.054,60.4,52760.0,1.8,10.8,1039.0,39.2,B,<100,12,B,28.331174603174603,B,B,286.0,B
A05746,SOLVE027,291,301.0,18.13037279967789,0.04,72.4,47240.0,2.8,12.4,14645.0,30.6,B,<100,12,B,34.137142857142855,B,B,296.0,B
A06149,SOLVE027,301,311.0,18.13037279967789,0.032,224.4,48580.0,1.2,11.6,2521.0,32.2,B,100–250,12,A,103.6462222222222,A,A,306.0,B
A05955,SOLVE027,311,321.0,18.13037279967789,0.035,328.2,29680.0,9.8,12.8,478.0,36.4,B,250–500,12,A,153.88507936507932,A,A,316.0,B
A05931,SOLVE027,321,331.0,18.13037279967789,0.036,628.2,60560.0,2.8,19.2,2444.0,41.6,B,500–1000,12,A,289.9805714285714,A,A,326.0,B
A05493,SOLVE027,331,341.0,18.13037279967789,0.046,879.2,42560.0,6.4,8.4,1124.0,46.6,B,500–1000,12,A,406.5513650793651,A,A,336.0,B
A06147,SOLVE027,341,351.0,18.13037279967789,0.032,717.6,41760.0,5.6,5.6,1744.0,36.4,B,500–1000,12,A,331.9319365079365,A,A,346.0,A
A06821,SOLVE027,351,361.0,18.13037279967789,0.02,658.0,62680.0,1.8,4.4,593.0,33.0,B,500–1000,12,A,303.408253968254,A,A,356.0,B
A07029,SOLVE027,361,371.0,18.13037279967789,0.017,284.0,47080.0,3.6,1.6,107.0,30.0,B,250–500,12,A,131.7630476190476,A,A,366.0,B
A07452,SOLVE027,371,381.0,18.13037279967789,0.012,399.0,43880.0,9.4,2.2,237.0,31.4,B,250–500,12,A,186.35542857142855,A,A,376.0,B
A08533,SOLVE027,381,391.0,18.13037279967789,0.0025,183.6,59020.0,4.2,1.6,163.0,36.2,B,100–250,12,A,85.71492063492062,A,A,386.0,B
A08531,SOLVE027,391,401.0,18.13037279967789,0.0025,180.8,47220.0,1.2,1.0,103.0,30.2,B,100–250,12,A,83.56888888888889,A,A,396.0,B
A06449,SOLVE027,401,411.0,18.13037279967789,0.026,856.0,49980.0,11.0,4.0,1208.0,36.0,B,500–1000,12,A,397.1812063492063,A,A,406.0,B
A05855,SOLVE027,411,421.0,18.13037279967789,0.037,594.0,51460.0,43.4,4.2,330.0,34.6,B,500–1000,12,A,285.83796825396826,A,A,416.0,B
A05953,SOLVE027,421,431.0,18.13037279967789,0.035,290.4,43520.0,2.4,5.2,197.0,31.2,A,250–500,12,A,134.37079365079364,A,A,426.0,A
A06623,SOLVE027,431,441.0,18.13037279967789,0.023,238.0,43540.0,4.6,5.4,187.0,37.6,A,100–250,12,A,110.87568253968254,A,A,436.0,A
A06690,SOLVE027,441,451.0,18.13037279967789,0.022,642.0,58300.0,5.4,6.0,807.0,42.6,A,500–1000,12,A,297.07225396825396,A,A,446.0,A
A06140,SOLVE027,451,461.0,18.13037279967789,0.032,471.0,33760.0,16.4,11.6,1260.0,38.2,A,250–500,12,A,221.5033650793651,A,A,456.0,A
A08504,SOLVE027,461,471.0,18.13037279967789,0.0025,478.0,33440.0,26.8,7.0,844.0,32.8,A,250–500,12,A,227.68952380952385,A,A,466.0,A
A06880,SOLVE027,471,481.0,18.13037279967789,0.019,1310.0,57340.0,39.0,9.6,1420.0,45.2,A,1000–2000,12,A,614.1635555555555,A,A,476.0,A
A06331,SOLVE027,481,491.0,18.13037279967789,0.028,726.0,63780.0,42.6,8.4,614.0,22.2,A,500–1000,12,A,346.3690158730159,A,A,486.0,A
A07022,SOLVE027,491,501.0,18.13037279967789,0.017,974.0,59500.0,46.0,6.2,1410.0,31.0,A,500–1000,12,A,461.4963809523809,A,A,496.0,A
A06747,SOLVE027,501,511.0,18.13037279967789,0.021,601.0,56080.0,22.0,5.6,1350.0,27.4,A,500–1000,12,A,282.94184126984123,A,A,506.0,A
A06950,SOLVE027,511,521.0,18.13037279967789,0.018,211.2,58180.0,9.0,3.2,177.0,26.6,A,100–250,12,A,99.7950476190476,A,A,516.0,A
A06679,SOLVE027,521,531.0,18.13037279967789,0.022,260.6,65260.0,6.8,8.2,1081.0,44.2,A,250–500,12,A,121.9071746031746,A,A,526.0,A
A07979,SOLVE027,531,541.0,18.13037279967789,0.007,82.4,47100.0,5.0,2.6,46.0,31.0,A,<100,12,B,39.360507936507936,B,B,536.0,A
A07173,SOLVE027,541,551.0,18.13037279967789,0.015,217.6,54000.0,6.0,3.2,82.0,26.0,A,100–250,12,A,101.8831746031746,A,A,546.0,A
A05824,SOLVE027,551,561.0,18.13037279967789,0.038,618.0,49040.0,21.0,7.2,344.0,24.4,A,500–1000,12,A,290.4858412698413,A,A,556.0,A
A05823,SOLVE027,561,571.0,18.13037279967789,0.038,988.0,60080.0,29.6,5.0,858.0,33.0,A,500–1000,12,A,463.2604444444444,A,A,566.0,A
A06806,SOLVE027,571,581.0,18.13037279967789,0.02,308.0,65460.0,9.8,4.2,186.0,25.8,A,250–500,12,A,144.58285714285714,A,A,576.0,A
A06428,SOLVE027,581,591.0,18.13037279967789,0.026,1048.0,57740.0,116.6,8.6,2574.0,41.0,A,1000–2000,12,A,515.7335873015872,A,A,586.0,A
A04785,SOLVE027,591,601.0,18.13037279967789,0.068,1078.0,55520.0,91.0,92.8,5378.0,239.8,A,1000–2000,12,A,522.2394920634921,A,A,596.0,A
A05410,SOLVE027,601,611.0,18.13037279967789,0.048,650.0,62360.0,23.8,56.4,2842.0,123.8,A,500–1000,12,A,306.01853968253965,A,A,606.0,A
A05026,SOLVE027,611,621.0,18.13037279967789,0.06,1436.0,56220.0,14.6,10.4,1584.0,25.4,A,1000–2000,12,A,665.2025396825396,A,A,616.0,A
A05205,SOLVE027,621,631.0,18.13037279967789,0.054,1068.0,55720.0,42.6,8.0,1464.0,29.6,A,1000–2000,12,A,503.80419047619046,A,A,626.0,A
A04833,SOLVE027,631,641.0,18.13037279967789,0.066,1456.0,64680.0,45.2,9.2,1650.0,25.0,A,1000–2000,12,A,683.1532698412698,A,A,636.0,A
A03984,SOLVE027,641,651.0,18.13037279967789,0.106,2736.0,59180.0,70.2,8.4,3690.0,24.8,A,2000–4000,12,A,1279.5126349206348,A,A,646.0,A
A03041,SOLVE027,651,661.0,18.13037279967789,0.182,1754.0,59060.0,53.2,972.8,18080.0,1695.0,A,1000–2000,12,A,822.6430476190477,A,A,656.0,A
A04944,SOLVE027,661,671.0,18.13037279967789,0.062,732.0,57500.0,39.4,12.8,5920.0,50.6,A,500–1000,12,A,348.2252698412698,A,A,666.0,A
A05622,SOLVE027,671,681.0,18.13037279967789,0.042,802.0,57040.0,54.4,12.8,3230.0,47.0,A,500–1000,12,A,384.72812698412696,A,A,676.0,A
A03553,SOLVE027,681,691.0,18.13037279967789,0.136,3702.0,42200.0,189.6,10.4,5540.0,47.0,A,2000–4000,12,A,1758.3012063492063,A,A,686.0,A
A03978,SOLVE027,691,701.0,18.13037279967789,0.106,1786.0,48260.0,89.8,12.4,4850.0,46.4,A,1000–2000,12,A,847.8110476190476,A,A,696.0,A
A06094,SOLVE027,701,711.0,18.13037279967789,0.032,579.8,63260.0,47.6,7.2,2070.0,48.0,A,500–1000,12,A,280.5001904761904,A,A,706.0,A
A05784,SOLVE027,711,721.0,18.13037279967789,0.038,784.0,60960.0,64.6,9.2,2280.0,46.6,A,500–1000,12,A,379.3556825396825,A,A,716.0,A
A05179,SOLVE027,721,731.0,18.13037279967789,0.054,1380.0,47540.0,62.6,10.4,1864.0,39.2,A,1000–2000,12,A,653.1375238095237,A,A,726.0,A
A04435,SOLVE028,291,301.0,18.13037279967789,0.082,1368.4,47180.0,6.8,3.8,1311.0,49.0,A,1000–2000,13,A,631.8620952380952,A,A,296.0,A
A03780,SOLVE028,301,311.0,18.13037279967789,0.118,1138.0,62620.0,2.6,2.6,608.0,48.0,A,1000–2000,13,A,524.6140952380953,A,A,306.0,A
A03430,SOLVE028,311,321.0,18.13037279967789,0.146,2740.0,69240.0,13.6,2.8,1338.0,58.0,A,2000–4000,13,A,1265.1926349206349,A,A,316.0,A
A03407,SOLVE028,321,331.0,18.13037279967789,0.148,2546.0,61580.0,15.8,3.8,3940.0,51.6,A,2000–4000,13,A,1176.520126984127,A,A,326.0,A
A04499,SOLVE028,331,341.0,18.13037279967789,0.08,1776.0,48440.0,9.0,9.8,1740.0,71.0,A,1000–2000,13,A,820.1155555555555,A,A,336.0,A
A05133,SOLVE028,341,351.0,18.13037279967789,0.056,414.0,44060.0,2.8,4.0,2499.0,43.6,A,250–500,13,A,191.3856507936508,A,A,346.0,A
A04446,SOLVE028,351,361.0,18.13037279967789,0.082,713.7426109814317,56580.0,3.4,4.6,844.0,45.2,A,,13,B,1.8385882352941179,B,B,356.0,A
A04371,SOLVE028,361,371.0,18.13037279967789,0.086,500.6,62240.0,5.0,7.8,782.0,44.6,A,500–1000,13,A,231.88533333333334,A,A,366.0,A
A04892,SOLVE028,371,381.0,18.13037279967789,0.064,440.0,57840.0,2.2,3.4,330.0,42.8,A,250–500,13,A,203.1845079365079,A,A,376.0,A
A06963,SOLVE030,171,181.0,18.13037279967789,0.018,140.2,73100.0,1.2,8.0,3130.0,85.4,B,100–250,14,B,64.8839365079365,A,A,176.0,B
